,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,0.26793,0.25519,0.30658,0.29581,0.3256,0.29942,0.31768,0.29773,0.30481,0.31512,0.34799,0.35785,0.33692,0.32444,0.33528,0.34762,0.33805,0.33663,0.31681,0.32718,0.23421,0.29791,0.35427,0.12327,0.35838,0.3403,0.32368,0.28619,0.30247,0.28436,0.31833,0.29637,0.30841,0.27305,0.30945,0.35905,0.33971,0.32586,0.30392,0.32793,0.34684,0.363,0.32427,0.33875,0.34813,0.25844,0.35807,0.38776,0.31084,0.28701,0.22968,0.20042,0.22232,0.25226,0.20654,0.27095,0.23641,0.26332,0.27534,0.30192,0.26435,0.29836,0.24545,0.25463,0.23588,0.27248,0.27841,0.26755,0.33027,0.18311,0.34542,0.27859,0.22722,0.27603,0.26161,0.22748,0.25792,0.2719,0.2178,0.24244,0.27202,0.26304,0.32848,0.46266,0.34085,0.32928,0.29708,0.23769,0.23619,0.21679,0.29568,0.22266,0.31483,0.29466,0.34802,0.3328
1,0.3493,0.33753,0.38368,0.37761,0.39371,0.38075,0.39362,0.38121,0.38168,0.38851,0.4059,0.40487,0.39871,0.38391,0.3919,0.40877,0.39803,0.40745,0.39462,0.39849,0.31408,0.37033,0.40945,0.1293,0.42119,0.40964,0.40551,0.38269,0.39413,0.37885,0.40823,0.39297,0.39807,0.37316,0.38853,0.41593,0.40417,0.4025,0.38955,0.40812,0.42019,0.43726,0.39981,0.41598,0.41811,0.35029,0.42195,0.44168,0.39648,0.38749,0.32288,0.2764,0.31377,0.34632,0.29088,0.36835,0.32826,0.36286,0.36366,0.38274,0.35186,0.39883,0.34294,0.35197,0.32673,0.37221,0.37658,0.36261,0.40966,0.24863,0.41169,0.36031,0.31972,0.38206,0.36791,0.32388,0.36319,0.38128,0.31941,0.35274,0.37371,0.36439,0.4011,0.51526,0.43979,0.42827,0.3916,0.33529,0.32861,0.30385,0.38919,0.31374,0.4016,0.38783,0.41878,0.40202
2,0.3997,0.38941,0.42214,0.41673,0.43088,0.42496,0.4335,0.4222,0.41967,0.42737,0.43974,0.44979,0.43195,0.42224,0.42757,0.44347,0.43307,0.44162,0.43712,0.43217,0.36993,0.40766,0.44189,0.13023,0.4541,0.44615,0.44222,0.42279,0.43094,0.4203,0.44134,0.4288,0.43267,0.42174,0.42802,0.44919,0.4339,0.43518,0.42579,0.4387,0.44553,0.45909,0.43372,0.44427,0.44562,0.41039,0.4568,0.47348,0.43922,0.43683,0.3954,0.3464,0.38629,0.40197,0.36244,0.41975,0.39225,0.40907,0.41397,0.42844,0.40285,0.44528,0.40188,0.40644,0.39279,0.4221,0.42974,0.4139,0.44496,0.3065,0.43932,0.41124,0.38457,0.43091,0.41571,0.38641,0.40763,0.42866,0.38524,0.40515,0.41855,0.40362,0.43373,0.55686,0.46064,0.46523,0.43922,0.41015,0.39317,0.369,0.43514,0.38409,0.44685,0.43846,0.45631,0.43782
3,0.44106,0.43091,0.46457,0.45963,0.47806,0.46951,0.47521,0.46944,0.47034,0.47533,0.49096,0.48758,0.47549,0.46602,0.47187,0.48666,0.47912,0.48218,0.48663,0.47253,0.4158,0.44549,0.48591,0.12978,0.49384,0.48775,0.47792,0.45944,0.46805,0.46159,0.47955,0.46917,0.47088,0.45902,0.47071,0.48791,0.47585,0.47758,0.46405,0.47769,0.48909,0.50451,0.47421,0.4873,0.48939,0.45569,0.48938,0.51479,0.47872,0.47872,0.43673,0.40308,0.43225,0.44818,0.42161,0.46691,0.44014,0.45497,0.45269,0.46446,0.44862,0.494,0.4453,0.44834,0.44179,0.46415,0.47371,0.45865,0.48607,0.38352,0.48353,0.45165,0.43352,0.47318,0.45789,0.425,0.44863,0.46774,0.42954,0.4468,0.45995,0.44369,0.47469,0.60816,0.51427,0.53177,0.48336,0.47556,0.44539,0.42565,0.48842,0.44925,0.50047,0.48613,0.49771,0.47832
4,0.46755,0.45661,0.48986,0.48325,0.50443,0.49563,0.50415,0.50101,0.49952,0.50558,0.51522,0.51607,0.50175,0.49582,0.50052,0.51647,0.50827,0.51735,0.51934,0.50712,0.44841,0.4765,0.51862,0.12974,0.53188,0.52785,0.52039,0.49768,0.50682,0.50648,0.52404,0.51421,0.52289,0.5056,0.50584,0.52849,0.52022,0.52738,0.51632,0.52683,0.53301,0.5439,0.51542,0.52625,0.52624,0.49517,0.52652,0.54953,0.51051,0.51972,0.47184,0.43501,0.45654,0.47935,0.45105,0.50323,0.48299,0.49277,0.48686,0.50251,0.48977,0.53443,0.48907,0.48863,0.48437,0.50339,0.51982,0.49502,0.53345,0.43482,0.51493,0.48455,0.47515,0.51404,0.50785,0.45616,0.48928,0.50946,0.46891,0.48431,0.50002,0.47184,0.51107,0.64468,0.54613,0.56996,0.52298,0.51994,0.47868,0.45746,0.51779,0.47649,0.52627,0.52532,0.53857,0.52083
5,0.51523,0.50142,0.53375,0.52423,0.54728,0.5392,0.54725,0.53862,0.54081,0.54884,0.55698,0.55626,0.54101,0.53757,0.54365,0.55981,0.55297,0.56005,0.56141,0.54852,0.48661,0.51504,0.55324,0.13048,0.56233,0.56251,0.55252,0.5293,0.54157,0.53774,0.55138,0.54399,0.54789,0.5356,0.54486,0.56824,0.54339,0.55374,0.5425,0.55551,0.56717,0.57784,0.5528,0.56455,0.56602,0.53536,0.56887,0.58904,0.56177,0.57215,0.52384,0.48152,0.50423,0.52453,0.49319,0.54162,0.51141,0.51784,0.52247,0.548,0.53606,0.5811,0.53215,0.52568,0.52764,0.54772,0.56683,0.53885,0.5797,0.4883,0.55581,0.52987,0.52173,0.55305,0.54081,0.48665,0.53165,0.53832,0.49435,0.51685,0.54164,0.511,0.55476,0.68776,0.58272,0.60692,0.56707,0.57781,0.51326,0.494,0.56386,0.52014,0.56689,0.56498,0.57832,0.56069
6,0.54704,0.53666,0.56863,0.55668,0.57817,0.57023,0.5782,0.56918,0.57241,0.58134,0.58827,0.59759,0.57396,0.56905,0.57562,0.59084,0.58387,0.5905,0.59711,0.58323,0.51962,0.55048,0.58739,0.12991,0.60051,0.60268,0.59256,0.56788,0.57693,0.57965,0.59183,0.58406,0.58733,0.5729,0.5918,0.60303,0.58293,0.59425,0.58853,0.59877,0.60855,0.61405,0.59282,0.60462,0.60436,0.57883,0.61229,0.61936,0.59406,0.60374,0.55622,0.51356,0.54073,0.56003,0.54087,0.58739,0.56245,0.57033,0.57123,0.58428,0.57639,0.62053,0.56508,0.56139,0.56943,0.58491,0.60012,0.57874,0.61308,0.51685,0.60515,0.56886,0.56715,0.59588,0.58875,0.53095,0.57741,0.58438,0.54245,0.55473,0.57622,0.54412,0.58699,0.72534,0.6163,0.64274,0.6158,0.62998,0.5644,0.54237,0.6084,0.5701,0.61225,0.61224,0.62252,0.60189
7,0.58958,0.57589,0.60774,0.59587,0.6168,0.61157,0.61724,0.61158,0.6178,0.62288,0.62849,0.64143,0.60886,0.60907,0.61222,0.62624,0.61944,0.62971,0.63257,0.61755,0.55735,0.5909,0.628,0.13314,0.63615,0.63905,0.63247,0.61142,0.62141,0.62159,0.63055,0.62554,0.6327,0.61453,0.62233,0.64008,0.62016,0.63476,0.62577,0.63592,0.64164,0.64241,0.62434,0.6367,0.63974,0.61834,0.64293,0.66093,0.62745,0.64003,0.59523,0.54733,0.57587,0.59466,0.58178,0.62574,0.60351,0.60571,0.60191,0.62472,0.61633,0.65976,0.61262,0.60639,0.61598,0.62801,0.64445,0.6203,0.6496,0.55709,0.63311,0.6065,0.61553,0.63377,0.62941,0.56982,0.61634,0.62785,0.59436,0.60739,0.62229,0.58896,0.62739,0.75248,0.65416,0.67432,0.65316,0.67683,0.60108,0.58202,0.64787,0.61644,0.6567,0.65325,0.65744,0.6431
8,0.61958,0.60381,0.63683,0.62831,0.64636,0.64362,0.6484,0.64257,0.64823,0.65782,0.66194,0.65674,0.63851,0.63731,0.64218,0.65826,0.65349,0.66552,0.67164,0.65673,0.59942,0.62869,0.65667,0.13257,0.66389,0.67091,0.65875,0.63859,0.64833,0.65611,0.66265,0.66139,0.66167,0.64291,0.65831,0.67405,0.64563,0.66345,0.65608,0.66602,0.67481,0.67883,0.66753,0.68029,0.67897,0.6585,0.67875,0.69526,0.66201,0.67835,0.63903,0.59,0.62379,0.63239,0.63068,0.66162,0.64176,0.63977,0.63499,0.66447,0.65918,0.70028,0.65,0.64407,0.65965,0.66444,0.68325,0.66028,0.6944,0.60932,0.67365,0.6489,0.65194,0.6636,0.65696,0.59385,0.64499,0.64705,0.62136,0.62869,0.64943,0.61738,0.66297,0.78714,0.67553,0.69214,0.68733,0.71197,0.63749,0.61998,0.68545,0.65455,0.68782,0.68799,0.69829,0.68204
9,0.64912,0.63659,0.66786,0.66073,0.67738,0.67266,0.68012,0.67497,0.6809,0.68894,0.6921,0.68667,0.66343,0.66531,0.66915,0.68856,0.68439,0.69152,0.7018,0.6817,0.62529,0.65339,0.68438,0.13204,0.69303,0.70186,0.68887,0.66802,0.68371,0.68772,0.69129,0.68662,0.68885,0.67424,0.69157,0.70159,0.67345,0.69428,0.68702,0.69564,0.70776,0.70887,0.69631,0.7062,0.70598,0.69026,0.7089,0.72157,0.68996,0.71386,0.67409,0.62156,0.66015,0.66138,0.6711,0.68923,0.66994,0.667,0.67055,0.69276,0.69499,0.72331,0.67314,0.66527,0.69229,0.68603,0.69745,0.672,0.69919,0.61948,0.6758,0.67154,0.69731,0.6897,0.68863,0.62587,0.68558,0.67369,0.65965,0.65377,0.67172,0.63768,0.68177,0.8023,0.68995,0.69879,0.70424,0.73435,0.65997,0.64572,0.70203,0.67877,0.70596,0.70286,0.71015,0.69992
