,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,70.0,73.0,74.0,90.0,70.0,77.0,80.0,73.0,69.0,70.0,75.0,65.0,155.0,67.0,80.0,79.0,69.0,83.0,71.0,70.0,71.0,69.0,82.0,58.0,87.0,85.0,67.0,55.0,61.0,103.0,63.0,61.0,58.0,58.0,118.0,68.0,79.0,114.0,101.0,69.0,71.0,68.0,65.0,72.0,78.0,60.0,62.0,59.0,56.0,60.0,60.0,62.0,61.0,66.0,64.0,69.0,77.0,66.0,62.0,71.0,70.0,64.0,70.0,62.0,60.0,225.0,103.0,83.0,60.0,62.0,83.0,71.0,94.0,98.0,101.0,65.0,64.0,75.0,69.0,85.0,62.0,70.0,61.0,59.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0
1,73.0,71.0,69.0,82.0,63.0,81.0,74.0,72.0,73.0,64.0,73.0,63.0,197.0,61.0,70.0,76.0,64.0,70.0,69.0,61.0,67.0,73.0,80.0,57.0,98.0,77.0,64.0,50.0,60.0,124.0,66.0,59.0,60.0,57.0,115.0,69.0,82.0,111.0,98.0,59.0,70.0,64.0,53.0,60.0,68.0,56.0,58.0,65.0,60.0,61.0,57.0,61.0,60.0,67.0,61.0,66.0,72.0,63.0,66.0,82.0,62.0,59.0,53.0,55.0,64.0,348.0,121.0,86.0,58.0,66.0,86.0,73.0,95.0,91.0,117.0,79.0,68.0,77.0,70.0,103.0,60.0,74.0,62.0,62.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0
2,77.0,75.0,72.0,84.0,65.0,94.0,82.0,84.0,75.0,64.0,75.0,62.0,236.0,65.0,79.0,85.0,66.0,80.0,69.0,64.0,70.0,78.0,83.0,57.0,113.0,87.0,66.0,52.0,69.0,162.0,76.0,66.0,67.0,62.0,127.0,70.0,94.0,134.0,126.0,66.0,80.0,69.0,59.0,67.0,77.0,64.0,65.0,70.0,71.0,68.0,61.0,67.0,64.0,69.0,63.0,67.0,75.0,73.0,78.0,93.0,61.0,64.0,57.0,60.0,61.0,418.0,138.0,95.0,64.0,69.0,94.0,77.0,92.0,108.0,129.0,89.0,75.0,79.0,78.0,122.0,72.0,94.0,67.0,67.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0
3,77.0,76.0,73.0,83.0,65.0,100.0,87.0,92.0,79.0,66.0,78.0,61.0,258.0,68.0,86.0,93.0,69.0,87.0,71.0,64.0,71.0,83.0,85.0,57.0,118.0,86.0,65.0,51.0,72.0,185.0,78.0,65.0,68.0,60.0,132.0,68.0,97.0,139.0,150.0,68.0,83.0,73.0,59.0,68.0,81.0,66.0,65.0,77.0,72.0,68.0,64.0,69.0,65.0,64.0,65.0,69.0,77.0,77.0,82.0,98.0,59.0,66.0,55.0,60.0,54.0,338.0,115.0,99.0,65.0,74.0,100.0,80.0,92.0,110.0,123.0,72.0,61.0,58.0,61.0,106.0,76.0,101.0,65.0,67.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
4,82.0,77.0,73.0,82.0,63.0,104.0,87.0,92.0,78.0,62.0,75.0,58.0,277.0,68.0,84.0,95.0,67.0,83.0,65.0,58.0,67.0,82.0,82.0,57.0,126.0,91.0,67.0,52.0,75.0,205.0,81.0,67.0,71.0,61.0,139.0,66.0,98.0,141.0,173.0,71.0,87.0,78.0,58.0,69.0,82.0,64.0,64.0,78.0,71.0,66.0,61.0,68.0,62.0,64.0,60.0,66.0,75.0,75.0,84.0,99.0,63.0,62.0,53.0,60.0,52.0,328.0,126.0,100.0,62.0,69.0,96.0,78.0,101.0,122.0,133.0,80.0,66.0,69.0,72.0,128.0,81.0,100.0,60.0,64.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0
5,76.0,75.0,73.0,82.0,63.0,109.0,92.0,98.0,83.0,65.0,78.0,60.0,266.0,66.0,83.0,98.0,71.0,91.0,70.0,62.0,71.0,88.0,85.0,55.0,128.0,86.0,63.0,50.0,74.0,219.0,80.0,67.0,70.0,58.0,141.0,65.0,101.0,136.0,177.0,67.0,86.0,81.0,59.0,70.0,85.0,67.0,67.0,85.0,77.0,68.0,63.0,71.0,64.0,67.0,63.0,70.0,80.0,80.0,88.0,105.0,67.0,68.0,58.0,60.0,56.0,369.0,143.0,102.0,62.0,72.0,104.0,81.0,109.0,128.0,141.0,83.0,68.0,74.0,78.0,138.0,85.0,110.0,63.0,67.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0
6,80.0,76.0,71.0,78.0,62.0,109.0,93.0,96.0,82.0,62.0,74.0,57.0,285.0,70.0,85.0,97.0,70.0,89.0,68.0,62.0,70.0,86.0,83.0,57.0,134.0,91.0,65.0,50.0,77.0,229.0,81.0,69.0,73.0,60.0,144.0,64.0,109.0,145.0,202.0,71.0,88.0,85.0,58.0,69.0,83.0,66.0,67.0,85.0,78.0,68.0,62.0,70.0,64.0,69.0,65.0,69.0,82.0,83.0,93.0,108.0,70.0,68.0,58.0,59.0,56.0,367.0,150.0,102.0,66.0,74.0,108.0,84.0,115.0,137.0,142.0,86.0,68.0,77.0,83.0,147.0,94.0,114.0,61.0,68.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0
7,79.0,74.0,70.0,79.0,63.0,109.0,94.0,94.0,81.0,60.0,72.0,56.0,296.0,70.0,82.0,97.0,68.0,89.0,65.0,59.0,69.0,87.0,82.0,57.0,138.0,90.0,63.0,50.0,75.0,222.0,78.0,68.0,71.0,58.0,144.0,63.0,107.0,144.0,214.0,70.0,88.0,85.0,58.0,70.0,85.0,65.0,64.0,89.0,81.0,70.0,65.0,73.0,66.0,73.0,67.0,70.0,83.0,82.0,93.0,111.0,72.0,68.0,58.0,58.0,54.0,350.0,148.0,97.0,62.0,71.0,110.0,82.0,121.0,145.0,142.0,89.0,69.0,80.0,86.0,149.0,94.0,110.0,60.0,65.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
8,81.0,75.0,72.0,80.0,63.0,108.0,95.0,95.0,82.0,61.0,75.0,56.0,308.0,73.0,85.0,99.0,72.0,92.0,67.0,61.0,71.0,89.0,83.0,57.0,141.0,94.0,63.0,52.0,77.0,237.0,77.0,68.0,71.0,58.0,150.0,63.0,109.0,143.0,221.0,70.0,87.0,87.0,60.0,72.0,86.0,66.0,65.0,90.0,79.0,69.0,63.0,72.0,67.0,74.0,68.0,71.0,87.0,84.0,97.0,111.0,75.0,70.0,62.0,61.0,57.0,360.0,158.0,100.0,66.0,76.0,117.0,85.0,126.0,153.0,147.0,94.0,70.0,83.0,88.0,156.0,100.0,119.0,63.0,68.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
9,82.0,76.0,72.0,80.0,64.0,110.0,97.0,96.0,82.0,60.0,74.0,57.0,312.0,74.0,85.0,100.0,72.0,95.0,67.0,61.0,73.0,91.0,83.0,56.0,144.0,94.0,65.0,54.0,77.0,237.0,78.0,69.0,72.0,56.0,150.0,63.0,110.0,142.0,231.0,71.0,86.0,87.0,60.0,71.0,86.0,67.0,65.0,95.0,82.0,67.0,62.0,71.0,66.0,74.0,69.0,74.0,90.0,84.0,97.0,117.0,78.0,73.0,64.0,62.0,58.0,363.0,166.0,106.0,67.0,76.0,117.0,89.0,132.0,160.0,153.0,99.0,72.0,85.0,93.0,161.0,105.0,120.0,61.0,70.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
