,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,182.0,94.0,98.0,90.0,198.0,89.0,85.0,100.0,86.0,98.0,92.0,83.0,67.0,80.0,78.0,72.0,88.0,89.0,93.0,81.0,91.0,80.0,100.0,72.0,100.0,84.0,83.0,85.0,89.0,91.0,80.0,105.0,94.0,111.0,142.0,106.0,99.0,98.0,113.0,96.0,113.0,120.0,89.0,112.0,101.0,79.0,115.0,98.0,88.0,99.0,112.0,104.0,111.0,108.0,125.0,90.0,95.0,93.0,88.0,95.0,83.0,79.0,81.0,86.0,85.0,80.0,73.0,80.0,91.0,81.0,72.0,71.0,111.0,89.0,94.0,90.0,115.0,93.0,94.0,103.0,89.0,67.0,88.0,70.0,108.0,86.0,87.0,81.0,102.0,81.0,78.0,103.0,85.0,70.0,95.0,119.0
1,146.0,63.0,71.0,63.0,183.0,70.0,71.0,70.0,68.0,88.0,86.0,65.0,58.0,61.0,62.0,60.0,77.0,77.0,85.0,64.0,70.0,62.0,83.0,55.0,88.0,72.0,61.0,82.0,69.0,75.0,60.0,74.0,67.0,88.0,118.0,74.0,61.0,61.0,81.0,61.0,72.0,82.0,59.0,79.0,65.0,60.0,82.0,71.0,60.0,62.0,73.0,65.0,68.0,62.0,71.0,56.0,55.0,76.0,61.0,69.0,61.0,48.0,58.0,50.0,56.0,55.0,49.0,56.0,74.0,60.0,56.0,58.0,79.0,53.0,52.0,57.0,74.0,58.0,76.0,76.0,62.0,47.0,59.0,56.0,78.0,59.0,51.0,56.0,65.0,62.0,55.0,65.0,60.0,54.0,60.0,83.0
2,172.0,65.0,72.0,60.0,212.0,66.0,77.0,70.0,66.0,94.0,88.0,61.0,69.0,61.0,68.0,57.0,77.0,87.0,102.0,62.0,72.0,61.0,84.0,54.0,101.0,90.0,65.0,124.0,83.0,102.0,67.0,84.0,64.0,93.0,136.0,74.0,65.0,62.0,93.0,67.0,80.0,97.0,64.0,81.0,67.0,57.0,85.0,71.0,61.0,63.0,76.0,66.0,69.0,70.0,82.0,62.0,58.0,95.0,59.0,70.0,59.0,48.0,60.0,47.0,56.0,49.0,51.0,64.0,82.0,57.0,53.0,56.0,91.0,54.0,53.0,57.0,79.0,59.0,79.0,71.0,58.0,49.0,57.0,63.0,85.0,58.0,51.0,53.0,66.0,86.0,57.0,68.0,53.0,58.0,59.0,86.0
3,195.0,68.0,76.0,63.0,250.0,71.0,85.0,76.0,71.0,99.0,95.0,62.0,89.0,64.0,70.0,63.0,85.0,103.0,128.0,67.0,79.0,60.0,91.0,53.0,117.0,115.0,70.0,186.0,101.0,125.0,72.0,95.0,70.0,96.0,153.0,67.0,68.0,65.0,109.0,71.0,90.0,111.0,69.0,90.0,74.0,57.0,87.0,66.0,64.0,65.0,81.0,72.0,75.0,80.0,90.0,67.0,65.0,107.0,61.0,74.0,60.0,49.0,65.0,46.0,58.0,50.0,51.0,70.0,92.0,59.0,55.0,57.0,103.0,55.0,54.0,58.0,87.0,63.0,77.0,71.0,63.0,56.0,59.0,65.0,88.0,56.0,51.0,54.0,68.0,120.0,55.0,73.0,52.0,62.0,55.0,88.0
4,218.0,71.0,80.0,66.0,280.0,74.0,91.0,79.0,73.0,104.0,97.0,60.0,100.0,67.0,74.0,67.0,91.0,115.0,154.0,69.0,84.0,60.0,93.0,54.0,121.0,125.0,76.0,238.0,105.0,139.0,76.0,102.0,72.0,101.0,169.0,66.0,71.0,65.0,122.0,72.0,94.0,119.0,70.0,96.0,77.0,62.0,93.0,64.0,64.0,65.0,94.0,83.0,82.0,87.0,94.0,69.0,66.0,119.0,59.0,67.0,59.0,50.0,72.0,46.0,59.0,48.0,52.0,78.0,95.0,59.0,52.0,51.0,107.0,53.0,55.0,59.0,90.0,63.0,71.0,67.0,65.0,59.0,62.0,63.0,93.0,56.0,53.0,55.0,69.0,144.0,54.0,75.0,50.0,63.0,54.0,90.0
5,231.0,72.0,81.0,67.0,303.0,75.0,92.0,82.0,72.0,105.0,100.0,59.0,103.0,66.0,76.0,70.0,93.0,124.0,187.0,70.0,87.0,60.0,99.0,54.0,133.0,137.0,79.0,311.0,113.0,156.0,81.0,105.0,79.0,109.0,192.0,67.0,75.0,67.0,133.0,73.0,96.0,124.0,70.0,98.0,81.0,65.0,104.0,69.0,66.0,69.0,101.0,88.0,85.0,90.0,93.0,71.0,67.0,137.0,62.0,74.0,61.0,50.0,74.0,47.0,59.0,47.0,55.0,82.0,103.0,62.0,54.0,55.0,117.0,54.0,56.0,58.0,94.0,66.0,68.0,67.0,66.0,63.0,63.0,65.0,93.0,55.0,53.0,56.0,71.0,172.0,54.0,79.0,50.0,57.0,55.0,92.0
6,251.0,75.0,85.0,70.0,327.0,76.0,96.0,87.0,74.0,106.0,101.0,59.0,109.0,73.0,82.0,73.0,100.0,132.0,207.0,73.0,91.0,61.0,102.0,54.0,143.0,154.0,84.0,385.0,117.0,163.0,84.0,109.0,80.0,114.0,207.0,66.0,78.0,69.0,145.0,73.0,98.0,132.0,70.0,99.0,83.0,66.0,108.0,65.0,69.0,73.0,106.0,91.0,88.0,95.0,94.0,74.0,71.0,147.0,62.0,70.0,64.0,52.0,76.0,48.0,62.0,46.0,59.0,91.0,106.0,63.0,54.0,52.0,126.0,56.0,58.0,60.0,101.0,69.0,69.0,69.0,68.0,63.0,65.0,67.0,96.0,55.0,55.0,58.0,72.0,195.0,55.0,83.0,51.0,57.0,57.0,95.0
7,261.0,76.0,86.0,70.0,341.0,77.0,96.0,87.0,76.0,108.0,103.0,57.0,110.0,72.0,81.0,74.0,102.0,133.0,218.0,72.0,94.0,62.0,105.0,54.0,151.0,166.0,83.0,434.0,116.0,163.0,83.0,107.0,79.0,114.0,219.0,66.0,82.0,70.0,153.0,73.0,96.0,128.0,66.0,96.0,83.0,68.0,116.0,66.0,72.0,75.0,108.0,91.0,87.0,93.0,89.0,72.0,70.0,165.0,64.0,75.0,66.0,54.0,79.0,50.0,64.0,45.0,60.0,97.0,110.0,65.0,56.0,55.0,131.0,55.0,60.0,62.0,107.0,72.0,69.0,70.0,71.0,68.0,68.0,69.0,99.0,55.0,57.0,60.0,74.0,218.0,57.0,88.0,53.0,57.0,59.0,96.0
8,269.0,77.0,87.0,72.0,351.0,78.0,98.0,90.0,78.0,110.0,107.0,57.0,112.0,73.0,83.0,72.0,103.0,131.0,220.0,71.0,93.0,62.0,110.0,53.0,154.0,176.0,83.0,455.0,112.0,161.0,80.0,104.0,76.0,114.0,237.0,65.0,82.0,67.0,150.0,69.0,91.0,123.0,64.0,93.0,81.0,68.0,120.0,65.0,74.0,74.0,101.0,87.0,82.0,89.0,88.0,71.0,68.0,171.0,65.0,75.0,67.0,54.0,77.0,53.0,64.0,45.0,60.0,102.0,112.0,66.0,57.0,54.0,139.0,58.0,61.0,62.0,112.0,74.0,71.0,73.0,73.0,70.0,70.0,66.0,103.0,56.0,58.0,63.0,77.0,239.0,58.0,91.0,55.0,58.0,62.0,99.0
9,274.0,77.0,88.0,72.0,352.0,77.0,96.0,91.0,79.0,112.0,109.0,58.0,115.0,70.0,82.0,70.0,102.0,128.0,213.0,67.0,91.0,63.0,112.0,54.0,163.0,177.0,81.0,466.0,107.0,156.0,76.0,100.0,73.0,109.0,246.0,66.0,82.0,67.0,151.0,69.0,89.0,119.0,62.0,88.0,77.0,66.0,124.0,65.0,75.0,72.0,100.0,86.0,80.0,87.0,90.0,69.0,68.0,181.0,66.0,75.0,68.0,54.0,78.0,58.0,64.0,48.0,59.0,105.0,115.0,68.0,58.0,55.0,144.0,58.0,62.0,64.0,116.0,77.0,75.0,76.0,75.0,72.0,72.0,68.0,105.0,57.0,59.0,65.0,78.0,258.0,58.0,93.0,59.0,59.0,65.0,101.0
