,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,11439.0,9103.0,11204.0,9479.0,11293.0,13236.0,10247.0,9767.0,10160.0,9540.0,10078.0,8935.0,9555.0,11791.0,10818.0,10429.0,11304.0,10941.0,10668.0,10961.0,11218.0,10678.0,13835.0,8192.0,8588.0,15258.0,11142.0,10520.0,10405.0,9667.0,11627.0,12003.0,12360.0,11022.0,10802.0,14591.0,10659.0,9776.0,9966.0,11279.0,10900.0,11499.0,9754.0,10267.0,10329.0,10133.0,17520.0,10027.0,9711.0,11852.0,10392.0,11156.0,11832.0,26115.0,12100.0,11505.0,9717.0,11003.0,10943.0,10538.0,22700.0,9747.0,17669.0,11539.0,16536.0,11463.0,13779.0,12412.0,10612.0,11614.0,11119.0,15531.0,10204.0,11794.0,15516.0,12735.0,10529.0,9763.0,13740.0,11559.0,14624.0,21606.0,14653.0,14984.0,9644.0,10073.0,10085.0,10163.0,10203.0,22686.0,11587.0,9848.0,10992.0,11510.0,15960.0,10679.0
1,10030.0,7620.0,9590.0,7905.0,9599.0,11502.0,8605.0,8215.0,8655.0,8040.0,8911.0,8029.0,8209.0,9955.0,8964.0,8395.0,9069.0,8838.0,8932.0,8936.0,9346.0,8960.0,11388.0,6910.0,7159.0,13690.0,9304.0,8777.0,8658.0,7996.0,9850.0,10503.0,10639.0,9402.0,9265.0,14284.0,9445.0,8574.0,9630.0,11736.0,12939.0,13479.0,9814.0,9038.0,8994.0,8571.0,14691.0,8583.0,8307.0,10350.0,9112.0,9316.0,10323.0,23784.0,10409.0,10161.0,8570.0,9774.0,9470.0,9245.0,21129.0,8500.0,16317.0,10308.0,15238.0,10084.0,12554.0,10619.0,9397.0,10219.0,9301.0,13736.0,9126.0,10287.0,14018.0,11571.0,9195.0,8444.0,12590.0,10484.0,13324.0,20048.0,12998.0,14003.0,8858.0,9109.0,8909.0,9049.0,9276.0,21784.0,10738.0,8988.0,10100.0,10618.0,15355.0,9362.0
2,11844.0,8753.0,12336.0,8331.0,10006.0,12621.0,10207.0,9452.0,10283.0,8374.0,9152.0,8528.0,8140.0,10923.0,10562.0,9034.0,9147.0,8842.0,9048.0,8923.0,10620.0,9278.0,14324.0,7212.0,7988.0,18979.0,10460.0,9093.0,9377.0,8403.0,10781.0,10188.0,11766.0,10734.0,8913.0,16704.0,9404.0,7900.0,7896.0,8525.0,8568.0,8967.0,8316.0,8012.0,7750.0,8729.0,14056.0,8600.0,7982.0,9613.0,8796.0,8260.0,8529.0,21438.0,9226.0,9075.0,8287.0,8329.0,8386.0,9207.0,25798.0,8108.0,17416.0,9313.0,13832.0,9415.0,11419.0,9472.0,9505.0,8877.0,8697.0,15406.0,8230.0,9951.0,14041.0,10914.0,8384.0,8508.0,11127.0,10541.0,12218.0,18887.0,12157.0,16274.0,8711.0,8601.0,8529.0,8635.0,8750.0,23400.0,10009.0,9228.0,9326.0,10184.0,17317.0,9335.0
3,12947.0,8553.0,13426.0,8416.0,10390.0,13030.0,10465.0,9450.0,10258.0,8051.0,9454.0,9144.0,7766.0,10462.0,10690.0,8873.0,8973.0,8779.0,9127.0,8835.0,10908.0,9177.0,15478.0,7214.0,9052.0,22383.0,10544.0,8615.0,9935.0,7982.0,11400.0,10229.0,11986.0,11597.0,8760.0,14738.0,9748.0,7175.0,7592.0,8211.0,8480.0,9047.0,8126.0,6845.0,7144.0,8697.0,13373.0,8635.0,7286.0,9398.0,8602.0,8349.0,8804.0,23077.0,9514.0,9066.0,8326.0,8131.0,8257.0,9392.0,30158.0,7979.0,19344.0,9486.0,14307.0,9615.0,12312.0,10091.0,9986.0,8868.0,9194.0,17238.0,7783.0,9555.0,15561.0,11220.0,8336.0,8074.0,11323.0,11084.0,13719.0,20944.0,12884.0,18517.0,8138.0,8099.0,8143.0,8701.0,8559.0,25649.0,10241.0,9411.0,9452.0,10388.0,21938.0,9206.0
4,15088.0,8870.0,14633.0,8496.0,11019.0,13689.0,11454.0,10072.0,10278.0,7827.0,9832.0,8805.0,8082.0,11530.0,11824.0,9179.0,9302.0,8872.0,9675.0,9354.0,11651.0,9650.0,17390.0,7196.0,9860.0,24549.0,11085.0,8937.0,11751.0,8199.0,12780.0,10814.0,13400.0,12964.0,9080.0,13593.0,10148.0,6544.0,6914.0,7552.0,7994.0,8557.0,7651.0,6298.0,6559.0,8700.0,13248.0,8696.0,7624.0,9831.0,8643.0,8458.0,9033.0,23977.0,9514.0,8915.0,8373.0,7917.0,8180.0,9607.0,33006.0,7928.0,20844.0,10034.0,15232.0,10252.0,12520.0,10459.0,10509.0,8861.0,9266.0,18516.0,7609.0,9460.0,17805.0,12170.0,8524.0,8140.0,11729.0,11540.0,14975.0,22844.0,13233.0,20842.0,7713.0,7812.0,7933.0,8601.0,8412.0,29259.0,10778.0,9630.0,10013.0,11232.0,28007.0,9431.0
5,16358.0,8836.0,15115.0,8467.0,11294.0,13947.0,12475.0,10294.0,10314.0,7630.0,10301.0,8943.0,8180.0,12202.0,12740.0,9687.0,9928.0,9204.0,9889.0,9252.0,12294.0,9758.0,19180.0,7300.0,10682.0,27274.0,12143.0,9701.0,14119.0,8756.0,14831.0,11448.0,14816.0,14539.0,9494.0,12845.0,10000.0,6117.0,6503.0,7136.0,7570.0,8148.0,7097.0,6196.0,6422.0,9428.0,14427.0,8880.0,7619.0,10026.0,9068.0,8668.0,9126.0,24873.0,9770.0,9307.0,8677.0,8364.0,8752.0,9965.0,34720.0,8094.0,22675.0,10259.0,15530.0,10597.0,13383.0,10735.0,10993.0,9389.0,10553.0,18925.0,7673.0,9553.0,19081.0,12818.0,8694.0,8284.0,12503.0,12334.0,16880.0,25934.0,14598.0,22279.0,7877.0,7800.0,8116.0,8954.0,8567.0,31675.0,11116.0,9960.0,10613.0,11870.0,33338.0,9327.0
6,16954.0,8767.0,15545.0,8323.0,11909.0,14476.0,13148.0,10386.0,10366.0,7618.0,10527.0,8959.0,7884.0,12169.0,13017.0,9402.0,9928.0,9170.0,9940.0,9259.0,12302.0,9770.0,20950.0,7265.0,10425.0,25516.0,11235.0,8923.0,14036.0,8292.0,14473.0,11066.0,14591.0,15079.0,9594.0,12192.0,10485.0,5993.0,6245.0,6756.0,7244.0,7854.0,6884.0,6188.0,6323.0,9125.0,14279.0,8781.0,7423.0,9736.0,8561.0,8583.0,8959.0,25930.0,9702.0,9146.0,8513.0,8221.0,8845.0,10066.0,36479.0,7801.0,22380.0,10071.0,15865.0,10438.0,12928.0,10904.0,10991.0,9265.0,10982.0,19574.0,7588.0,9673.0,20080.0,13220.0,8777.0,8441.0,12766.0,12082.0,17129.0,25636.0,14552.0,24109.0,7865.0,7887.0,8109.0,9062.0,8635.0,33346.0,11489.0,9713.0,10397.0,11795.0,37229.0,9426.0
7,18537.0,8983.0,16862.0,10530.0,10781.0,11572.0,11904.0,9080.0,13896.0,10086.0,10066.0,8098.0,8910.0,16196.0,16103.0,9416.0,9376.0,9301.0,13388.0,11631.0,11539.0,10366.0,21650.0,6583.0,12948.0,26211.0,11365.0,11683.0,19347.0,12556.0,20735.0,14836.0,18103.0,20199.0,9516.0,11107.0,13882.0,6272.0,6697.0,6734.0,17277.0,8780.0,8452.0,7580.0,9858.0,17864.0,19925.0,9825.0,8354.0,10166.0,8566.0,7266.0,7663.0,41889.0,11464.0,9366.0,9327.0,11679.0,10930.0,14823.0,44216.0,10895.0,45248.0,10324.0,13661.0,10215.0,13905.0,22201.0,10740.0,13182.0,17964.0,32388.0,14646.0,12898.0,36584.0,11722.0,9917.0,10828.0,23982.0,16941.0,27680.0,-1.0,19491.0,25734.0,9592.0,10838.0,10741.0,10898.0,9764.0,46202.0,13721.0,10508.0,15612.0,18701.0,65104.0,9208.0
