od	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0.02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0.04	0.43328740859245457	0.16313155062660725	0.13055925806207636	0.330102062688223	0.4080016674042369	0.3986118961181158	0.31123199475928465	0.3601815407035982	0.5925611225174223	0.10428925325532042	0.24844459083203413	nan	0.5696554231964555	0.5262212671732991	0.20192846564758588	0.2270576698434671	0.16079454998881165	0.9685476263979613	0.2063396483516265	0.32453504427057955	0.22286147327522113	0.24928968390425174	0.19657762336040077	0.8151618375049334	0.30135682391034735	0.24539296824933546	0.27698812756840796	0.1699701312609297	0.8723082706778478	0.3279615602050776	0.31522245932013904	0.14893995420232561	0.20482780718408983	0.25571285284355527	0.2580760301221024	0.3203713310515931	0.20422822785954392	0.8517961610785866	0.9824707338539028	0.17015984841356502	0.6573568984416585	0.34465626890301476	0.2181113784014333	0.38821213577517527	0.2348800313524837	0.288102937384897	0.09574995987666181	0.15815622450307293	0.4521074527977308	0.2203566879032074	0.795022948470774	0.2930964022568842	0.24755358947970635	0.2509246461409972	0.2591120093691772	0.2852053484874612	0.9295448058874359	0.7200530961882483	0.18455181757176561	0.36768993637415975	0.2227726500618414	0.6705730365173644	0.13329452454896795	0.26983743968717133	0.18494243414337488	0.1288567674122678	0.13842586467863874	0.23941055378907536	0.20244894459012416	0.5614238454665963	0.9252393288623578	0.2725011219224049	0.666664184251538	0.4578854688745756	0.9941481130245561	0.2224521007898189	0.2760427265881256	0.22107717407744595	0.1287136739546786	0.9316061166398933	0.1668912516486725	0.24230893999569997	0.8838933649704881	0.6473871303683374	0.3905102959099565	0.09358494418440699	0.42567180250925246	0.26093635745728405	0.08767951246809658	0.06954847045904387	0.14270129375843885	0.2079087837373722	0.33829647898834214	0.6721758909500423	0.3160536792885415	0.16043806284572928
0.06	0.39424517444424917	0.3767683813027482	0.6337300658366336	0.290476568676821	0.3010649418506181	0.32277299984096264	0.29987048778295095	0.3396485920621102	0.32169235933983903	0.3788039761449896	0.5073490114483077	nan	0.7685614332492442	0.5101867499889143	0.5908820371274683	0.7706000294598914	0.5692070762339684	0.7086911978362979	0.5731857856247431	0.6893512905912739	0.6226103938025815	0.9540851618917298	0.5529597975269211	0.7154558093510941	0.9861142210165452	0.8747950631029809	0.6861017271540373	0.8752675723184495	0.630265975557197	0.694571777658413	0.8292869893188524	0.8052764474179634	0.8722412069648525	0.7150013944639009	0.352013720655983	0.2878992620879695	0.4741379855914988	0.7494178856177223	0.7051140952537052	0.7816279232398249	0.7813500239154503	0.8147239332785937	0.7999265188158408	0.7382299539899762	0.5699613055681924	0.5507544853140517	0.6182657354410424	0.35789637145194136	0.6969096504989576	0.7232461251413582	0.3580518882985778	0.7025120009993138	0.47477734467309884	0.8443551126486452	0.6942836853923484	0.8864105565881597	0.43980271651170616	0.7240562326826541	0.33005199990800277	0.35743397738969246	0.3269655641113658	0.6147417959597705	0.2996053967882916	0.573754444074287	0.7247189080074279	0.5016872198340301	0.6555065342814945	0.6648051354247908	0.4128754346388261	0.9950958531366327	0.2828208675648667	0.28758267734425097	0.4908419095032569	0.7579167075048745	0.6846168288377625	0.6898774640933039	0.556939763754223	0.3468374067214181	0.679470605340869	0.5503501797380403	0.3132167261322881	0.3459539986382998	0.6660367246222427	0.37657340264503764	0.6370553628727074	0.23806757279620538	0.25778223804556	0.19508194643904198	0.20225687667248812	0.25596187879591803	0.20353827471799132	0.32082525118698263	0.23682763337415774	0.34063138149709077	0.2310180797245024	0.3279603595428197
0.08	0.4517903302133662	0.3981593549776052	0.5575446127092728	0.3379325721836547	0.3345144512719614	0.3790227500670938	0.37097876757184034	0.3621492673423583	0.38411567459277185	0.37756343508433526	0.45815576209204173	nan	0.6814708534953224	0.5851012890686842	0.47989985764706145	0.692414138341779	0.5604235648236123	0.654362000665684	0.5745809936765737	0.6426830683981759	0.6054491479950025	0.8546544015123675	0.5617754098400556	0.6400150649640097	0.7013050202280532	0.6651700477890223	0.682255622696938	0.7551371143072632	0.5733954648035207	0.6471508563606395	0.7275647909732025	0.8405255374890924	0.7252263051811911	0.6559094612057846	0.34409273155138853	0.2840479152211267	0.6471571720619087	0.6805286736913322	0.718287035428738	0.6858003545516494	0.6910205757631587	0.6983960281194714	0.7096106249724246	0.6646793242523843	0.5435513717241192	0.5323364988561191	0.5009333943526133	0.3726630977751038	0.46143646286840523	0.6306155165020095	0.431204062753461	0.6480461438173941	0.4949822648889717	0.7083440583650843	0.6407494179161634	0.9729020915232103	0.38051851861980507	0.5697284524093253	0.3243564963022639	0.43057663633322113	0.4067883563177474	0.5672640306801666	0.34292235582884395	0.6846653630499921	0.64924056315371	0.5792998579896508	0.7091228454392662	0.6048025088179247	0.43510016230927995	0.7879848544686209	0.3714219792795743	0.28580880431255634	0.48595934069854	0.6598244143713243	0.6350616796461959	0.6388112487261672	0.5728398182841653	0.38096651491048494	0.606756752405361	0.5433549739397834	0.3193159544714036	0.3907452366222018	0.6887891775519833	0.3703444032887679	0.41270780951178043	0.28329992704267143	0.2650793717895345	0.23332085388629167	0.24883982286695078	0.28186008777624727	0.2849967401364415	0.30231759544928505	0.28225709361102114	0.3466911577911248	0.30007798068601454	0.4086649437748967
0.1	0.4870435836410765	0.6273542097319811	0.5911619279998485	0.3829327430962063	0.37578361446833874	0.41037603079695195	0.5989463439788814	0.4140508889021759	0.5746035522729018	0.6074669135518938	0.638731714530591	nan	0.7130237398563977	0.7109987615060835	0.5287099694689302	0.7361986780223446	0.617751861375586	0.7564744435103173	0.689654739889999	0.6974904913610693	0.678340270214377	0.8931709990452167	0.6392250158395671	0.6848988486276479	0.6730944014819428	0.7263103478896917	0.7532642281466894	0.7842988954753584	0.6250929697134232	0.702774856448954	0.7743399701001467	0.9095639904328707	0.7520772761325776	0.7115808244878817	0.3734098418951103	0.3043111317391677	0.7069141405913626	0.7391586623248059	0.7630755263130098	0.7466456872140972	0.730617040273936	0.7557464384186805	0.7541888200412996	0.7054308197732296	0.619441291793685	0.5821277786538038	0.5127387064922672	0.3938590303741748	0.6819545695279869	0.6756536338261383	0.46795190132927533	0.7087432992383011	0.5726359738444458	0.7723586803052718	0.692670269005609	0.9696141080622815	0.38106104990422673	0.5681286223999849	0.359454266456551	0.6597539176826497	0.6119050562374598	0.6761357995016026	0.5818739386992684	0.7547986494786845	0.6988127974485225	0.6369229736997661	0.7631512261117416	0.7141802211832129	0.6147257657215609	0.854999378215832	0.3823423990076454	0.30064163363301594	0.6142073868534239	0.7734639107845197	0.6990816149845835	0.6910855152830715	0.6310562451109214	0.3977134519882658	0.6569928272093977	0.6726542049637851	0.3518063500562967	0.6153238703795949	0.7444532859356228	0.608300856532677	0.6278256224948513	0.546628854261702	0.292168750894864	0.25827934633749655	0.508878058894252	0.30048944549121714	0.6071876605523737	0.34180351620986427	0.702712305982681	0.3765750421251376	0.33322839120254866	0.592052711622493
0.12	0.5274502704047914	0.6923399139143871	0.630058867426162	0.6554507035828636	0.634948910037014	0.6647999692339804	0.664845754932561	0.6766028397255881	0.6370546103891815	0.6676025831347391	0.7008669526078947	nan	0.8538622854853494	0.767612178660449	0.5752687740686955	0.8053336008465315	0.7263532996121297	0.8170153915402966	0.7456839540186274	0.7484118015111165	0.7626385770570829	0.9816102505978195	0.7020339657826327	0.7656592384625138	0.8543031352786451	0.7678271019926151	0.93531209689269	0.8425331821962165	0.7328396118178166	0.7520195984150164	0.8283449921284108	0.9767888311428503	0.7975180285889095	0.7785710117874329	0.6396067612551413	0.6108769522784998	0.7673620613514939	0.7978254146502528	0.8138926491617393	0.7969458888583906	0.781037192386036	0.7998302737263994	0.8080593229320758	0.7681441687374428	0.6800723238186284	0.6397656793634008	0.5289750393129456	0.6323726334482329	0.7387650726480441	0.7926001576109513	0.5148334310959253	0.7659418588435785	0.7420702585524088	0.8249165675210662	0.7438998850979801	0.9933404193579709	0.42642035567126946	0.6114465212325756	0.650138241261279	0.7358084921250901	0.6745641888448621	0.7348439046303163	0.649018873493282	0.8127524736968338	0.7784639838561674	0.7118823522977116	0.8103628785102424	0.7688682932759171	0.7837651506521356	0.8956142884608764	0.4151368371895004	0.5820577307407566	0.6822793885273261	0.8323462699508436	0.7850723767124905	0.7794558599232276	0.7263708832294742	0.43961600374348786	0.7647727416346332	0.7284639284645779	0.6373761565785607	0.679939896343358	0.7941312277866865	0.6712283168967337	0.7009415107202569	0.621059854451127	0.6308638066685964	0.2830606923622599	0.5901706574302217	0.3198870073840909	0.6718697616276439	0.613017034931121	0.8267743190839503	0.42064303897627087	0.6172727211208736	0.6593539833427626
0.14	0.4164663646697543	0.4420451308055459	0.473867283666706	0.4173713915350406	0.4197241866863399	0.42864287642720905	0.42852243626222786	0.4611558854519751	0.42266846853814205	0.4293958219673443	0.4421178159702383	nan	0.6295974329266274	0.5253524728634342	0.5766113338104759	0.5215326432814282	0.459742687658127	0.5116288684127279	0.4801480064950609	0.4986920991810509	0.4964067251461602	0.7721540346573392	0.461241416167318	0.4870086663297244	0.5225348565279057	0.535365528027579	0.8291310182404718	0.5789518777341034	0.4684162980244037	0.5187556804309927	0.5631458061999718	0.579651543345986	0.5444408060957511	0.49480325802041825	0.4097732422550604	0.3902617799866691	0.47597825038117175	0.5105036383507243	0.5510658216474976	0.513759786279085	0.5013825314373408	0.5154504517959801	0.5272794546061242	0.4966664316014143	0.4726187118926298	0.4600351529613836	0.6396706067393121	0.4050484407723512	0.4407743186868188	0.49929154617473526	0.34225954003147174	0.4979911576791865	0.4529747726641131	0.5294053286651828	0.49872888895627626	0.7611622125775976	0.40323316492428146	0.38712564206033656	0.4320253417804533	0.5065685787180852	0.42696664145955315	0.46518219008941775	0.4085786102971045	0.6889961407446092	0.5027999747212126	0.4710014332689705	0.5493808180910347	0.5139827485129513	0.5564259685988313	0.5856950031492539	0.47830946358449555	0.38091281386069004	0.43359228145603523	0.5487312513875104	0.5007464459144912	0.48524973889852974	0.458595332154778	0.3999174534033499	0.4787337136460372	0.4765116331383111	0.47100849388949906	0.4251211968185363	0.5244157992006698	0.4559297146424382	0.4485307019359016	0.38520367460770694	0.4262392941456189	0.35605397932720123	0.3693259002865761	0.38962080688669576	0.44960427293742655	0.39869176583242555	0.4107248868100319	0.3862593131136208	0.39877577777999085	0.41315529634742887
0.16	0.8461702663030534	0.9815294761812507	0.45513702843730647	0.8998858727821399	0.7469795609665049	0.8018684808373611	0.9360453027882878	0.9512815173120869	0.6631083583631193	0.8516739770393059	0.8504571507780025	nan	0.8136315152212179	0.8978784139733571	0.8271275837792686	0.6159573193527641	0.8179340536829723	0.4125076295785838	0.7671651724957947	0.6302960115406864	0.6639013835336423	0.4651614560629835	0.7757734203700464	0.7155075456907725	0.9300320034436733	0.9816417547390914	0.3055676731771954	0.6944077756336307	0.8261298499609814	0.7422105039892216	0.7718764202663875	0.1598060733980065	0.6984519491473884	0.669952567455044	0.7308683054674223	0.5900506953234166	0.307055700701236	0.5589985955906858	0.748023074292119	0.4851359511236637	0.6072889417416718	0.5470583391872611	0.553471241502704	0.7514442927321199	0.8396847164476692	0.6355357284606407	0.9892428530926076	0.7363101616531283	0.6140663260373384	0.4330564073579875	0.40723986927132033	0.41799232210661275	0.4545722965586076	0.46048989398150325	0.6741060148925627	0.5579248034714042	0.19454981413405192	0.8424609456132794	0.8642337165373841	0.8348442096453237	0.8491161814362029	0.8116947015970619	0.719810546144831	0.7740136322183567	0.5959479869258422	0.7791897115996068	0.5782521742548917	0.6731106881686333	0.5830377660618604	0.6815662166622627	0.8500975309378763	0.43337494164333246	0.9913182499675359	0.16512504916723245	0.5759998754800243	0.5699288518660159	0.8637680622843655	0.7568500948777362	0.5660269256881849	0.8806925285604265	0.7483932797734708	0.9884838825344175	0.7763063030811295	0.9916205704342045	0.9568566320652909	0.48973322939115194	0.8510054773152446	0.19544967367001365	0.2939316394523935	0.6166257378846125	0.975234526886066	0.6567350325145496	0.32516852549334396	0.7340481559692871	0.6723650289171079	0.8464320660736733
0.18	0.8320522577754883	0.9695033305122787	0.34421914979757706	0.8989786847510023	0.7627607399781046	0.7884061849630172	0.9130503560414996	0.9403312713789722	0.6513808590869146	0.8031083536571838	0.8997217161630922	nan	0.8205546288616195	0.9025993209495761	0.6968909868415768	0.5678922742591692	0.6445689228399639	0.4233490746899422	0.7713651931346871	0.6303311678925267	0.679075765717603	0.4682177954459267	0.7836648824345025	0.7286378546216843	0.9433041685099088	0.8060850295931128	0.29140000444420966	0.667743113389641	0.8231865317915291	0.7432288040498666	0.7826675865919231	0.16208650504616515	0.7086029912604425	0.6763151843460322	0.6916062569345847	0.5815360742651845	0.3478611219105553	0.5539620159872912	0.7696734648749985	0.47759078890934553	0.6112465461448924	0.5544127306011809	0.5570734950522152	0.7421117093538232	0.8524260186130799	0.6360190341438905	0.9848554741371144	0.7269464024780016	0.5524850222915796	0.4269549569246264	0.586048416752184	0.4270466921527924	0.43649639061534296	0.45387658529225966	0.678039588142523	0.5746692882651611	0.20988370911899504	0.8618209684615836	0.8514640006064421	0.8316737683315832	0.7956511668505765	0.8174649872243087	0.6777034204109691	0.7654085248027632	0.5975123054269018	0.7767812584073674	0.5779196883620503	0.6777252454728231	0.5911909096921283	0.34276238822157723	0.8152694470615167	0.4136731949394312	0.9980656662771195	0.15532686200221235	0.592596385601748	0.5969044456965565	0.8764450489803333	0.7616104060257662	0.5723954322416815	0.8974710402279021	0.7697222834491664	0.9612480032148494	0.7615832335535615	0.9664568045404841	0.999544381181045	0.38597097865593255	0.845490547499467	0.2019039119902138	0.25991156660679604	0.7679683729035048	0.9719258776828044	0.6634557260204335	0.3384301444143241	0.7316955385668996	0.657876935066215	0.8469086061988598
