od	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
0.0																																																																																																
0.02																																																																																																
0.04																																																																																																
0.06																																																																																																
0.08																																																																																																
0.1																																																																																																
0.12																																																																																																
0.14																																																																																																
0.16																																																																																																
0.18																																																																																																
0.2																																																																																																
0.22																																																																																																
0.24																																																																																																
0.26																																																																																																
0.28																																																																																																
0.3																																																																																																
0.32																																																																																																
0.34																																																																																																
0.36																																																																																																
0.38																																																																																																
0.4											-1.492974212734239								-0.9643819708581322																																																																													
0.42											-1.7490152015935616								-0.9038028948262423																																																																													
0.44		-1.339758403215345		-1.6176627164233246							-1.3916120406151735																																																																																					
0.46		-1.1439854230152062		-1.6831900547870557						-0.6091496686810414	-1.4966940987728676									-1.014299634966869																																																																												
0.48										-0.6418501536715175	-1.516546470852342																																																																																					
0.5																																																																																																
0.52																																																																																																
0.54																																																																																																
0.56																																																																																																
0.58																																																																																																
0.6																																																																																																
0.62																																																																																																
0.64																																																																																																
0.66																																																																																																
0.68																																																																																																
0.7000000000000001																																																																																																
0.72																																																																																																
0.74																																																																																																
0.76																																																																																																
0.78																																																																																																
0.8																																																																																																
0.8200000000000001																																																																																																
0.84																																																																																																
0.86																																																																																																
0.88																																																																																																
0.9																																																																																																
0.92																																																																																																
0.9400000000000001																																																																																																
0.96																																																																																																
0.98																																																																																																
1.0																																																																																																
