,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,22831.0,9396.0,10599.0,13409.0,28453.0,13692.0,9821.0,13970.0,12656.0,15183.0,14896.0,8018.0,11004.0,11869.0,11490.0,11156.0,15072.0,14046.0,13962.0,12599.0,13737.0,10074.0,13868.0,9561.0,14418.0,12280.0,12222.0,11992.0,12644.0,12967.0,11664.0,15329.0,14039.0,15714.0,15221.0,8948.0,12891.0,11420.0,14511.0,12239.0,14828.0,18952.0,11010.0,15815.0,14034.0,10418.0,13420.0,9562.0,12563.0,12053.0,15277.0,13792.0,15201.0,14640.0,7013.0,12623.0,12272.0,13547.0,11915.0,12494.0,12540.0,10553.0,11169.0,10021.0,11393.0,9047.0,10358.0,11343.0,14936.0,9178.0,11146.0,7853.0,15486.0,10157.0,11013.0,11563.0,15126.0,11119.0,12510.0,14731.0,12222.0,8809.0,11496.0,9666.0,15339.0,11234.0,9684.0,9348.0,10959.0,10517.0,9410.0,12409.0,11003.0,8181.0,11031.0,12904.0
1,20357.0,8987.0,11021.0,12560.0,31601.0,14497.0,12292.0,13893.0,12677.0,19208.0,18429.0,8620.0,13847.0,11181.0,11555.0,11023.0,19353.0,19370.0,17719.0,13957.0,14956.0,11981.0,14703.0,9034.0,18230.0,12559.0,12958.0,13052.0,13882.0,15024.0,12334.0,15318.0,12804.0,17240.0,17969.0,10030.0,13731.0,11706.0,14699.0,11281.0,13735.0,25145.0,10076.0,15651.0,13215.0,10113.0,12592.0,9257.0,12020.0,13049.0,16924.0,15623.0,16055.0,16375.0,6734.0,12974.0,11799.0,16332.0,11150.0,10277.0,13445.0,11144.0,14558.0,10896.0,10306.0,10028.0,11626.0,12623.0,20272.0,10736.0,11976.0,9437.0,19109.0,9228.0,11728.0,14107.0,18650.0,11841.0,15758.0,19104.0,12698.0,9775.0,11407.0,9958.0,17213.0,10274.0,10033.0,9431.0,10487.0,10673.0,9711.0,13025.0,11057.0,8942.0,11023.0,14304.0
2,29781.0,10820.0,12487.0,12324.0,33972.0,14409.0,13326.0,13703.0,11683.0,19635.0,18997.0,8451.0,17031.0,12676.0,14668.0,11364.0,24174.0,22471.0,23620.0,12780.0,13532.0,12152.0,15346.0,9130.0,21488.0,15400.0,16543.0,15292.0,15875.0,18357.0,13375.0,17211.0,14525.0,21084.0,26899.0,12347.0,12915.0,11473.0,15722.0,11883.0,15931.0,33302.0,9251.0,14273.0,13992.0,9069.0,12663.0,10420.0,13198.0,12920.0,16612.0,16376.0,14738.0,15858.0,6707.0,12693.0,12172.0,19083.0,10500.0,12104.0,15368.0,11516.0,16022.0,10948.0,10844.0,10619.0,11934.0,12496.0,20144.0,11746.0,11597.0,9059.0,26900.0,10375.0,11812.0,15103.0,20129.0,11973.0,18422.0,21926.0,13172.0,10105.0,12056.0,11222.0,20055.0,10377.0,10148.0,9410.0,11459.0,11021.0,10538.0,15544.0,12035.0,9257.0,10942.0,15562.0
3,34881.0,13563.0,12835.0,12205.0,38814.0,15605.0,13784.0,15624.0,13322.0,23900.0,22637.0,8688.0,19202.0,12006.0,15802.0,12046.0,30059.0,26597.0,33507.0,13980.0,14561.0,12134.0,17019.0,9598.0,24727.0,18449.0,17972.0,17735.0,18639.0,21550.0,14000.0,18309.0,15123.0,21785.0,34295.0,14298.0,14897.0,12312.0,16662.0,11760.0,17154.0,44672.0,10694.0,16700.0,16764.0,10386.0,16184.0,11006.0,14580.0,14857.0,20588.0,17370.0,16942.0,19514.0,7363.0,14082.0,13387.0,24731.0,13084.0,12526.0,16630.0,12048.0,16382.0,9958.0,10604.0,11056.0,12503.0,14543.0,26542.0,14447.0,11672.0,10926.0,30589.0,10854.0,12101.0,15856.0,22875.0,13035.0,19070.0,21927.0,14239.0,10572.0,12563.0,12298.0,21517.0,8982.0,9324.0,9228.0,11352.0,11074.0,10381.0,15632.0,12366.0,9744.0,12217.0,16698.0
4,39105.0,15690.0,13662.0,13306.0,38873.0,15556.0,14686.0,16031.0,13297.0,25074.0,22512.0,9689.0,21309.0,13270.0,17178.0,12814.0,29103.0,25657.0,40422.0,14571.0,14992.0,12637.0,16816.0,9602.0,26276.0,20081.0,17859.0,19772.0,20198.0,21012.0,14558.0,20143.0,16391.0,25375.0,40757.0,14764.0,13323.0,11979.0,19696.0,11530.0,17411.0,51438.0,11212.0,18004.0,17883.0,10871.0,17111.0,10702.0,14395.0,13950.0,18464.0,18488.0,18567.0,22840.0,8172.0,15832.0,14943.0,29743.0,14179.0,13470.0,17521.0,11798.0,19452.0,11425.0,10936.0,11417.0,13629.0,16311.0,31538.0,15646.0,12559.0,12294.0,37620.0,11458.0,11341.0,16747.0,27354.0,15074.0,20672.0,25831.0,14091.0,10988.0,13207.0,13181.0,23266.0,9617.0,9977.0,10101.0,12061.0,11834.0,10842.0,16259.0,11124.0,10303.0,11539.0,17922.0
5,36732.0,15257.0,13068.0,11879.0,41863.0,16060.0,14478.0,16148.0,13312.0,25238.0,22977.0,10505.0,23328.0,12994.0,15340.0,11044.0,31780.0,27130.0,47228.0,15033.0,15888.0,12839.0,18983.0,9841.0,31245.0,23140.0,19006.0,18975.0,18515.0,20757.0,13591.0,18655.0,15261.0,22777.0,45471.0,16495.0,14623.0,13562.0,24251.0,12080.0,16335.0,51123.0,10181.0,17037.0,17108.0,11056.0,17763.0,11612.0,15048.0,16220.0,23347.0,22026.0,18869.0,22374.0,8698.0,14758.0,14607.0,31876.0,12911.0,13960.0,17702.0,12337.0,20705.0,11708.0,11362.0,10729.0,13046.0,16086.0,32925.0,16324.0,11458.0,12665.0,39140.0,11041.0,12501.0,17953.0,26134.0,14120.0,19423.0,25011.0,13975.0,11394.0,13300.0,13206.0,21440.0,8554.0,10269.0,10430.0,12443.0,11013.0,9914.0,16734.0,12571.0,11378.0,12669.0,19242.0
6,42133.0,18261.0,14255.0,12744.0,43981.0,16440.0,13626.0,16512.0,13295.0,26261.0,24648.0,10368.0,24481.0,15370.0,19302.0,13352.0,34960.0,28982.0,51801.0,14166.0,15500.0,12198.0,18278.0,9745.0,29555.0,23330.0,22483.0,23012.0,22133.0,22477.0,14169.0,19045.0,16498.0,28736.0,48049.0,16539.0,13551.0,11968.0,22422.0,11561.0,17373.0,54616.0,10435.0,16107.0,17734.0,10705.0,19175.0,10923.0,14287.0,13218.0,20331.0,20410.0,19282.0,24566.0,9678.0,15024.0,14076.0,34454.0,14362.0,14622.0,15698.0,10137.0,16499.0,10336.0,10583.0,10746.0,13016.0,16558.0,34234.0,16123.0,13255.0,12838.0,33275.0,10229.0,10994.0,15989.0,29395.0,16847.0,20068.0,26234.0,15829.0,12977.0,14611.0,13979.0,23474.0,8625.0,10605.0,10158.0,12998.0,12641.0,10893.0,17501.0,12060.0,11394.0,12678.0,20190.0
7,40363.0,18436.0,14400.0,12683.0,45156.0,15997.0,13384.0,16348.0,12632.0,24817.0,23313.0,10139.0,24001.0,14349.0,18827.0,13054.0,37665.0,29579.0,55852.0,14369.0,15387.0,12549.0,19449.0,9893.0,31771.0,24156.0,22617.0,23125.0,22439.0,23244.0,14577.0,19796.0,15761.0,26914.0,50091.0,17650.0,14123.0,12473.0,25882.0,12197.0,18901.0,61103.0,10614.0,17081.0,18901.0,11203.0,20492.0,11656.0,15040.0,14680.0,22253.0,22075.0,19095.0,23696.0,10399.0,15172.0,15283.0,37260.0,14116.0,14752.0,16333.0,11452.0,19760.0,11255.0,10986.0,10220.0,13167.0,16552.0,33638.0,15377.0,11887.0,11911.0,38911.0,11553.0,11928.0,18859.0,30155.0,15766.0,20020.0,22563.0,13763.0,12782.0,12883.0,12798.0,22647.0,8145.0,10796.0,11020.0,13976.0,11172.0,9497.0,16678.0,11178.0,11760.0,11899.0,21284.0
8,38045.0,17632.0,14661.0,12436.0,45682.0,16630.0,14111.0,17775.0,13578.0,26142.0,24593.0,10241.0,25840.0,13823.0,18131.0,12763.0,36441.0,29939.0,59703.0,14887.0,16510.0,12543.0,19917.0,9954.0,36878.0,26066.0,23231.0,21495.0,21562.0,23374.0,15124.0,20966.0,16205.0,27966.0,54470.0,17994.0,15759.0,13790.0,25927.0,11759.0,18690.0,60177.0,10623.0,17311.0,20052.0,11098.0,19706.0,11786.0,15915.0,16040.0,25260.0,23457.0,20134.0,24830.0,11099.0,16119.0,15435.0,34701.0,14201.0,15512.0,16375.0,11287.0,21696.0,11525.0,11384.0,10346.0,13280.0,17919.0,33989.0,15933.0,11694.0,12207.0,38361.0,11041.0,12307.0,17371.0,30517.0,17906.0,19933.0,26961.0,15582.0,14040.0,13940.0,13781.0,22986.0,8110.0,10967.0,10980.0,14645.0,12838.0,10473.0,19121.0,12679.0,13030.0,12521.0,22198.0
9,42104.0,18771.0,14735.0,12427.0,46856.0,16628.0,13474.0,17818.0,13292.0,25150.0,23627.0,10192.0,27998.0,14463.0,18135.0,12394.0,38975.0,31263.0,62263.0,14647.0,16163.0,12721.0,20706.0,9736.0,35547.0,25220.0,22582.0,22866.0,22093.0,23056.0,14519.0,19854.0,16096.0,28459.0,52643.0,18024.0,15166.0,13527.0,27845.0,12152.0,18603.0,59523.0,10397.0,16288.0,19406.0,11644.0,22185.0,11078.0,16420.0,15977.0,24621.0,22614.0,19121.0,24532.0,11755.0,15290.0,15163.0,40073.0,14359.0,15771.0,17847.0,10866.0,19984.0,11493.0,11508.0,10427.0,13003.0,16907.0,32757.0,15946.0,12808.0,12040.0,43164.0,11739.0,12064.0,18575.0,33647.0,18467.0,20097.0,26390.0,15181.0,14385.0,14219.0,13345.0,24754.0,8564.0,11403.0,11349.0,15190.0,12802.0,10419.0,19781.0,12502.0,13721.0,13000.0,23184.0
