od	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0.02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0.04	100.0	98.00000000000001	98.83333333333333	96.8	90.33333333333333	86.00000000000001	96.44444444444444	89.77777777777779	86.60000000000002	88.72727272727272	77.0	nan	nan	nan	83.53846153846148	88.0	nan	99.0	88.75	84.4	81.33333333333334	79.66666666666667	83.66666666666667	73.8181818181818	nan	80.85714285714283	86.0	75.79999999999998	77.85714285714289	77.99999999999999	76.84615384615387	76.0	53.59999999999995	89.71428571428571	72.80000000000001	64.66666666666667	94.0	90.5	nan	97.0	93.5	91.35294117647058	91.0625	83.84615384615384	88.33333333333333	73.40000000000002	87.0	82.0	nan	73.66666666666669	nan	86.0	93.33333333333334	89.8	84.0	85.0	83.0	85.20000000000002	84.6	77.0	85.0	nan	nan	88.10000000000001	85.79999999999998	73.0	79.66666666666667	74.54545454545452	73.49999999999997	nan	71.99999999999999	75.33333333333334	83.09090909090905	76.19999999999997	73.0	83.0	74.0	80.71428571428572	81.0	78.91666666666667	78.0	79.2	76.81818181818181	61.28571428571429	91.44444444444443	nan	nan	85.0	86.66666666666669	nan	93.80000000000001	77.34782608695653	109.0	nan	nan	75.33333333333334
0.06	163.6144578313253	129.29333333333332	161.53521126760563	143.45882352941175	102.37113402061856	93.29166666666667	116.40449438202248	105.28260869565217	97.97014925373134	110.30769230769229	126.31914893617021	nan	105.35135135135135	97.325	185.29411764705878	103.35555555555555	87.06172839506172	122.33663366336633	98.23529411764706	84.63953488372093	84.21	85.17204301075269	93.38709677419355	85.02197802197803	94.41666666666667	83.6067415730337	493.2608695652174	77.84	88.32653061224491	83.57352941176471	73.45454545454545	351.4	71.29411764705883	98.2183908045977	79.98529411764706	102.53731343283582	134.76041666666666	121.05952380952381	96.07142857142857	115.77941176470588	119.02970297029704	111.16867469879517	107.46666666666667	95.68235294117648	96.34042553191489	88.0561797752809	117.45555555555555	102.09638554216866	93.0	122.92307692307692	106.03539823008849	120.84210526315789	155.3235294117647	133.52380952380952	94.75862068965517	109.55319148936171	191.7764705882353	95.78313253012048	93.67441860465117	94.48148148148147	98.42465753424658	93.0	92.0909090909091	112.91428571428571	104.41333333333333	90.11538461538463	89.0	100.92207792207792	107.65263157894736	143.82278481012656	78.0	85.625	102.40963855421687	181.88235294117646	84.44660194174757	96.32673267326732	90.0	96.23529411764704	95.4	93.08	94.30769230769229	88.95652173913044	95.59183673469389	76.44117647058823	106.0632911392405	129.92000000000002	97.15116279069767	130.1951219512195	137.98837209302326	107.6969696969697	102.91836734693878	96.825	334.89333333333326	154.27710843373492	72.44	88.4193548387097
0.08	231.52777777777777	158.9811320754717	293.9454545454546	203.16949152542372	127.13274336283187	108.60176991150443	143.82307692307694	129.16000000000003	120.80188679245285	128.11711711711712	194.74038461538464	nan	127.13793103448276	111.51724137931035	293.42975206611567	121.952	95.11304347826086	165.70000000000002	121.80869565217392	99.5126050420168	97.23809523809524	102.20930232558139	113.40350877192981	95.32773109243698	106.8111888111888	103.66037735849056	860.6870229007635	88.64406779661019	103.41803278688526	89.3046875	78.45967741935485	636.5689655172414	81.69090909090909	123.25806451612904	96.33962264150944	137.22222222222223	181.65441176470588	163.42241379310343	113.64166666666667	142.7479674796748	153.6178861788618	138.26923076923077	135.50393700787401	121.03448275862068	119.5084745762712	122.0576923076923	167.26050420168065	128.69402985074626	99.9375	175.94690265486724	136.85714285714283	168.90082644628097	226.49166666666667	188.46017699115043	114.14285714285714	145.68852459016392	289.3883495145631	118.43103448275862	115.8782608695652	116.33333333333334	116.93283582089553	108.54545454545455	108.97014925373135	153.46956521739133	126.80373831775701	112.34453781512605	105.86407766990291	134.304	143.85714285714286	227.6851851851852	89.90243902439025	99.46153846153845	136.43333333333334	307.26666666666665	100.29268292682927	124.6	106.20454545454547	119.0	128.74107142857142	111.00869565217391	120.0925925925926	110.52631578947368	125.67241379310346	87.968	130.13868613138686	177.52238805970148	115.9767441860465	184.1	198.3225806451613	128.61864406779662	118.13868613138686	117.0	613.719298245614	248.1401869158879	86.72115384615384	111.47244094488191
0.1	285.7032967032967	203.90532544378698	484.1777777777778	252.98802395209583	149.69565217391306	130.08588957055215	170.046783625731	159.51497005988026	148.4472049689441	150.1764705882353	276.94666666666666	nan	164.41176470588235	136.33132530120483	397.3	149.5521472392638	118.30985915492958	220.00000000000003	140.0829694323144	117.81818181818183	116.94000000000003	119.11650485436894	142.56179775280899	118.66666666666666	131.0769230769231	131.2192513368984	1294.1290322580646	117.92198581560284	128.10000000000002	111.97237569060773	100.29479768786128	972.0000000000001	95.13114754098362	141.0	120.74458874458875	187.71428571428572	239.9190751445087	212.89261744966447	135.4655172413793	179.63483146067418	195.89772727272728	168.74324324324326	158.7865168539326	144.71428571428572	143.72222222222223	154.66350710900474	220.8	153.38565022421525	125.79245283018868	232.14285714285717	171.83660130718954	231.20689655172413	302.98850574712645	244.14193548387095	143.19631901840492	181.48044692737432	378.271523178808	141.71812080536915	139.72185430463577	139.76704545454544	145.30405405405403	130.875	131.49704142011836	198.65562913907286	163.71428571428572	137.7763157894737	131.3288590604027	177.24460431654677	196.47826086956525	368.7565217391305	111.71724137931035	122.93103448275863	178.22292993630572	470.66433566433574	127.92105263157895	160.8364779874214	132.40740740740742	143.85714285714286	174.15384615384616	135.27272727272728	156.46820809248555	133.18471337579618	152.67567567567568	107.27272727272727	154.88108108108108	227.88198757763973	137.78612716763007	245.86301369863014	269.4545454545455	158.77777777777777	143.66666666666669	149.44052863436121	851.4769230769231	346.680981595092	112.24528301886792	140.91304347826087
0.12	328.2535211267606	235.1603498542274	627.2289156626505	296.9715639810426	163.8918918918919	145.1473354231975	191.50697674418603	179.91205211726384	161.33123028391168	167.36162361623613	320.86688311688306	nan	196.65480427046262	154.81647940074905	461.61635220125777	164.8421052631579	133.21428571428572	258.23839009287923	154.09473684210525	128.47447447447445	127.96103896103895	131.315	157.05641025641026	134.63768115942028	161.6860465116279	150.5728476821192	1678.1502145922746	140.62874251497007	141.41284403669724	128.59151193633951	114.79141104294477	1191.2147239263804	106.42372881355932	154.1625	134.64896073903003	216.28571428571428	289.56956521739136	253.60773480662982	151.7741935483871	206.32936507936506	222.98148148148147	194.38888888888889	177.4555160142349	160.31496062992125	158.10828025477707	173.6208530805687	251.15281501340485	171.12234042553192	148.87755102040816	276.9279661016949	202.25892857142856	279.65365853658534	360.58713136729216	282.3364779874214	157.91764705882352	205.81072555205049	448.3669724770642	156.54098360655735	153.4375	154.7042682926829	164.77560975609754	154.6529411764706	151.87878787878788	234.77604166666669	187.0674486803519	158.2713567839196	147.80740740740742	215.5169230769231	227.7179487179487	465.2782608695652	127.16981132075472	135.25069637883007	219.45539906103284	627.1407942238268	152.33149171270716	191.44723618090453	151.75766871165644	159.07407407407408	208.65470852017938	151.83838383838383	182.79999999999998	145.4054054054054	169.88379204892965	119.39393939393939	179.14492753623188	274.11731843575416	161.609649122807	290.59276018099547	325.6088560885609	182.6	162.45454545454544	167.06167400881057	1056.090909090909	423.02390438247016	130.24279835390945	161.05240174672488
0.14	365.5807560137457	259.06705539358603	724.8192771084338	330.5	177.1954887218045	157.68652037617554	208.5148247978437	195.51463414634145	172.1214285714286	182.1217712177122	358.8353808353808	nan	220.8540925266904	166.80149812734084	515.1190476190476	178.87719298245617	142.12944162436548	287.95975232198145	162.5157894736842	136.7391304347826	135.75324675324677	139.815	165.774358974359	146.23188405797103	179.36842105263162	163.15562913907286	1986.4913580246916	153.20359281437126	149.3639143730887	136.54907161803715	123.38036809815952	1378.6277372262773	116.59322033898306	164.78750000000002	141.11547344110855	238.6175824175824	334.80802292263616	283.9109311740891	164.67741935483872	229.21483375959082	240.8827160493827	209.58115183246076	193.8950276243094	171.90476190476193	170.305	187.00245700245702	272.6005361930295	184.42021276595744	170.49407114624506	312.3355555555556	224.07246376811597	311.03478260869565	403.4825737265416	313.11038961038963	167.2900900900901	226.0	498.19571045576413	167.25287356321837	163.60058309037902	166.21108179419528	182.78475336322873	170.58482142857144	163.71121718377088	262.1	201.14369501466274	170.92708333333334	159.04910714285714	232.74769230769232	251.17745803357315	538.1483253588517	136.28272251308903	143.050139275766	258.6111111111111	754.9386281588448	166.6831683168317	218.78966789667902	159.73312883435582	169.36962025316456	229.47568710359408	164.63299663299665	206.25	154.72727272727275	183.95107033639144	128.9940828402367	199.62101910828028	324.2558139534884	184.6451612903226	329.6407766990292	374.39053254437874	200.4189189189189	177.40100250626568	180.23737373737373	1215.3385579937305	484.0	142.70263157894738	174.5754475703325
0.16	400.8888888888889	278.7250509164969	810.2162162162163	361.7590361445783	183.71177944862157	164.39344262295083	223.0700808625337	206.73414634146343	183.07380952380953	199.8942731277533	393.2334152334152	nan	236.6732283464567	176.65822784810126	557.5	188.94117647058823	149.743654822335	314.97097625329815	170.69950738916253	143.77846790890268	143.0698795180723	147.14678899082568	177.06400000000002	154.93472584856397	187.5234657039711	172.1742081447964	2224.516049382716	165.15300546448088	158.0780487804878	144.14397905759162	131.93066666666667	1545.0510948905107	126.6884735202492	171.66666666666666	147.84155844155845	259.71648351648355	368.04584527220635	304.3429951690821	173.75514874141874	243.53708439897702	259.87728459530024	221.09947643979058	203.83977900552486	181.42857142857142	179.305	200.2702702702703	297.62796833773086	197.632241813602	183.9328063241107	334.11333333333334	237.5990338164251	340.7979797979798	442.14864864864865	335.1883116883117	175.57837837837837	239.50210970464136	542.1635388739946	176.44827586206898	171.1807580174927	174.65435356200527	197.3625498007968	180.85082872928177	171.34844868735084	282.1	214.96821515892424	180.82291666666669	166.63839285714286	250.25943396226418	270.841726618705	608.9617224880383	144.13612565445027	151.1298076923077	287.805	838.8297872340426	178.3429158110883	241.6681318681319	166.99999999999997	178.98987341772153	243.85200845665963	173.1509433962264	221.25	161.7202797202797	196.67175572519082	137.83529411764707	218.0914127423823	372.4703557312253	203.35251798561148	365.8293838862559	418.1775147928994	215.95945945945945	187.42606516290726	192.86363636363637	1379.5396825396826	534.4504504504505	153.75526315789475	184.8056265984655
0.18	427.1515151515151	296.64765784114053	889.3316953316953	398.35036496350364	190.55721393034827	170.95081967213113	247.075	219.26146788990826	195.46875	221.43455497382197	430.49070631970255	nan	251.24015748031496	186.27848101265823	599.8809523809524	198.65984654731457	157.97542997542996	342.13414634146335	178.0886699507389	150.81780538302274	149.81686746987953	152.65137614678898	189.864	162.2454308093995	194.02166064981952	178.96153846153848	2479.0088235294115	176.08196721311475	166.85853658536584	150.9502617801047	140.464	1715.6287425149699	136.65732087227414	178.46938775510202	157.1922077922078	282.7407407407407	396.71615720524017	321.2512077294686	181.99313501144164	258.1016393442623	279.1984334203655	232.22651933701655	214.95092024539878	192.63665594855306	188.30967741935484	212.88	324.54089709762536	210.73047858942064	192.92948717948718	355.89111111111106	251.2520107238606	369.0808080808081	477.28378378378375	357.26623376623377	183.86666666666667	253.00421940928268	594.28125	186.31778425655978	182.4020618556701	183.25212464589234	209.59268929503918	189.69060773480663	179.41159420289856	301.15072463768115	228.6601466992665	188.82089552238804	174.19098143236076	268.1839622641509	290.7435897435897	691.3740648379053	152.275204359673	159.3028846153846	311.305	904.7872340425532	187.37782340862424	257.4923076923077	173.4516129032258	186.4959677419355	258.4635761589404	180.69811320754718	237.11242603550295	170.1988130563798	208.3765903307888	144.89411764705883	236.37396121883654	417.3125	220.6187050359712	394.26540284360186	458.35971223021585	230.5157894736842	197.5830985915493	204.59259259259258	1547.7936507936508	583.4858490566037	165.81847133757964	196.47333333333336
