,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,65.0,69.0,74.0,71.0,67.0,92.0,72.0,69.0,74.0,230.0,104.0,65.0,59.0,56.0,54.0,54.0,56.0,60.0,90.0,71.0,59.0,98.0,108.0,55.0,63.0,67.0,100.0,64.0,64.0,79.0,68.0,70.0,229.0,56.0,57.0,82.0,102.0,69.0,67.0,97.0,57.0,56.0,56.0,51.0,51.0,52.0,50.0,52.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1,68.0,76.0,88.0,72.0,68.0,89.0,68.0,67.0,79.0,325.0,114.0,67.0,59.0,60.0,57.0,54.0,58.0,64.0,122.0,80.0,62.0,134.0,145.0,53.0,72.0,69.0,129.0,67.0,65.0,76.0,73.0,79.0,303.0,54.0,56.0,80.0,120.0,71.0,85.0,105.0,59.0,58.0,59.0,49.0,48.0,49.0,50.0,51.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0
2,69.0,74.0,100.0,72.0,69.0,92.0,67.0,65.0,78.0,374.0,135.0,71.0,59.0,62.0,57.0,58.0,60.0,74.0,164.0,83.0,67.0,162.0,174.0,53.0,75.0,72.0,169.0,65.0,71.0,83.0,81.0,87.0,375.0,53.0,54.0,82.0,135.0,76.0,103.0,113.0,65.0,63.0,66.0,49.0,48.0,49.0,48.0,50.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
3,72.0,77.0,108.0,75.0,71.0,95.0,68.0,67.0,84.0,404.0,150.0,64.0,58.0,64.0,59.0,58.0,60.0,82.0,192.0,88.0,67.0,180.0,193.0,53.0,79.0,74.0,189.0,67.0,71.0,85.0,80.0,94.0,424.0,52.0,55.0,82.0,156.0,83.0,119.0,125.0,67.0,63.0,78.0,50.0,47.0,48.0,48.0,50.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,5.0
4,73.0,79.0,117.0,77.0,73.0,101.0,69.0,68.0,87.0,437.0,172.0,66.0,61.0,65.0,62.0,58.0,62.0,93.0,209.0,89.0,68.0,199.0,219.0,52.0,82.0,77.0,218.0,67.0,72.0,91.0,89.0,107.0,519.0,53.0,55.0,78.0,162.0,84.0,123.0,126.0,67.0,63.0,81.0,49.0,48.0,49.0,48.0,49.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
5,72.0,79.0,119.0,76.0,72.0,103.0,68.0,66.0,87.0,448.0,177.0,64.0,58.0,66.0,64.0,60.0,62.0,102.0,220.0,92.0,70.0,212.0,222.0,52.0,78.0,74.0,224.0,65.0,69.0,89.0,89.0,111.0,561.0,54.0,55.0,75.0,163.0,80.0,121.0,128.0,65.0,63.0,82.0,49.0,47.0,48.0,48.0,50.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
6,71.0,77.0,117.0,75.0,70.0,102.0,66.0,63.0,86.0,449.0,182.0,64.0,56.0,64.0,63.0,58.0,62.0,109.0,220.0,87.0,67.0,199.0,223.0,53.0,78.0,75.0,241.0,66.0,72.0,92.0,88.0,108.0,571.0,53.0,57.0,72.0,171.0,83.0,124.0,132.0,67.0,64.0,87.0,50.0,48.0,49.0,48.0,50.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,6.0
7,74.0,78.0,122.0,77.0,70.0,105.0,66.0,63.0,87.0,447.0,179.0,59.0,56.0,66.0,64.0,58.0,60.0,110.0,210.0,86.0,69.0,208.0,226.0,54.0,80.0,79.0,248.0,65.0,70.0,92.0,89.0,110.0,601.0,52.0,64.0,72.0,178.0,83.0,123.0,138.0,67.0,63.0,84.0,49.0,47.0,49.0,48.0,49.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
8,75.0,78.0,122.0,76.0,69.0,109.0,66.0,64.0,90.0,474.0,190.0,61.0,58.0,68.0,64.0,58.0,62.0,124.0,226.0,89.0,72.0,218.0,234.0,60.0,80.0,79.0,249.0,63.0,71.0,95.0,92.0,111.0,624.0,53.0,77.0,71.0,188.0,86.0,127.0,142.0,68.0,63.0,87.0,49.0,48.0,49.0,47.0,49.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0
9,75.0,80.0,126.0,78.0,69.0,109.0,66.0,65.0,93.0,469.0,189.0,60.0,58.0,70.0,66.0,59.0,62.0,129.0,224.0,90.0,73.0,217.0,234.0,70.0,80.0,81.0,255.0,63.0,69.0,94.0,90.0,113.0,652.0,52.0,90.0,68.0,191.0,87.0,129.0,145.0,68.0,62.0,83.0,49.0,47.0,48.0,47.0,48.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
