,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,0.36892,0.3713,0.35995,0.35739,0.32365,0.32619,0.32397,0.33959,0.32548,0.30118,0.31345,0.41538,0.18998,0.31706,0.2981,0.31125,0.33013,0.3151,0.31427,0.33478,0.32713,0.33758,0.36825,0.14958,0.30803,0.24196,0.27693,0.23308,0.23998,0.27193,0.30025,0.36061,0.35118,0.32809,0.37823,0.46083,0.39233,0.38268,0.35483,0.38084,0.36394,0.35861,0.3451,0.33721,0.37399,0.33352,0.41913,0.43385,0.37483,0.39365,0.36548,0.37758,0.37305,0.36564,0.24548,0.34816,0.36991,0.28129,0.35774,0.40842,0.34728,0.38098,0.3357,0.37171,0.34819,0.34753,0.29769,0.30801,0.3178,0.37349,0.3422,0.37926,0.36629,0.36619,0.36503,0.35056,0.35272,0.3736,0.28253,0.33806,0.3367,0.20985,0.4483,0.2683,0.33897,0.34639,0.44024,0.34148,0.38331,0.3156,0.29017,0.41258,0.34434,0.19488,0.36908,0.85679
1,0.42114,0.41174,0.40691,0.3977,0.35653,0.36179,0.34819,0.37396,0.36043,0.34408,0.35526,0.43496,0.2165,0.37703,0.35598,0.35716,0.37458,0.35485,0.35211,0.37023,0.36858,0.36795,0.3964,0.15256,0.35231,0.29284,0.33336,0.2708,0.28206,0.32264,0.35153,0.40186,0.40207,0.3843,0.41697,0.48552,0.41722,0.41493,0.39311,0.42689,0.41316,0.40179,0.38254,0.38314,0.4179,0.38428,0.46123,0.46572,0.41377,0.41707,0.3967,0.40642,0.40263,0.39867,0.27461,0.38079,0.40944,0.33395,0.40008,0.45889,0.3914,0.40611,0.3709,0.39876,0.3939,0.37791,0.34222,0.35198,0.36511,0.39425,0.37604,0.39583,0.41033,0.41168,0.38822,0.37369,0.38171,0.40099,0.32409,0.36633,0.36825,0.22773,0.47191,0.31083,0.37663,0.39067,0.45672,0.38059,0.44195,0.36615,0.33592,0.44029,0.37307,0.21244,0.39968,0.8616
2,0.41805,0.42363,0.41343,0.42144,0.38473,0.39393,0.37549,0.40549,0.40176,0.396,0.40858,0.4608,0.24126,0.38902,0.38476,0.38886,0.40141,0.3958,0.39479,0.41119,0.41734,0.40316,0.42462,0.15049,0.38946,0.32726,0.36722,0.30458,0.32273,0.36009,0.38476,0.42061,0.41891,0.40947,0.42604,0.49848,0.44953,0.43747,0.42155,0.43926,0.42796,0.42863,0.41793,0.42403,0.44831,0.44217,0.48924,0.47447,0.42848,0.44057,0.43046,0.43268,0.44239,0.43789,0.29974,0.41753,0.43442,0.3817,0.44083,0.46881,0.40889,0.42632,0.39919,0.42119,0.41351,0.39773,0.38179,0.40046,0.42733,0.42031,0.40958,0.43476,0.41647,0.4181,0.41308,0.39977,0.41421,0.42661,0.35716,0.38718,0.39235,0.25428,0.49419,0.34957,0.39119,0.41104,0.47785,0.4145,0.46854,0.39301,0.37254,0.44736,0.39154,0.23405,0.4268,0.87703
3,0.43149,0.4271,0.44151,0.4476,0.40826,0.41685,0.4016,0.41806,0.41769,0.41066,0.42291,0.47873,0.26481,0.42686,0.41787,0.41134,0.41873,0.41599,0.41195,0.43207,0.43906,0.43448,0.44428,0.1447,0.42186,0.36394,0.4049,0.33986,0.35967,0.38822,0.41615,0.44859,0.44692,0.44811,0.4407,0.51904,0.45792,0.46037,0.4596,0.47138,0.45481,0.44781,0.42423,0.43487,0.46296,0.4613,0.49546,0.49507,0.449,0.45657,0.44304,0.45963,0.45688,0.45073,0.31098,0.43689,0.4556,0.40749,0.44306,0.49381,0.42913,0.4429,0.43924,0.46258,0.4467,0.42149,0.4091,0.41827,0.43563,0.4319,0.43828,0.44283,0.44809,0.44244,0.43463,0.42767,0.44025,0.44919,0.38243,0.42271,0.41372,0.28498,0.51928,0.38922,0.41904,0.45568,0.51555,0.44495,0.51378,0.42888,0.40637,0.47746,0.42125,0.26122,0.44214,0.89122
4,0.44756,0.44321,0.46375,0.46022,0.45278,0.45334,0.42486,0.44798,0.4493,0.44129,0.46453,0.49021,0.27859,0.44352,0.44512,0.43323,0.46477,0.45967,0.4359,0.4574,0.47184,0.46214,0.48222,0.14481,0.45124,0.39972,0.44347,0.36838,0.39859,0.42851,0.44334,0.46734,0.46428,0.46352,0.4655,0.55227,0.49763,0.48324,0.47661,0.49911,0.48535,0.47254,0.44518,0.45805,0.4897,0.48827,0.52089,0.52472,0.48379,0.49557,0.48987,0.48241,0.4721,0.46325,0.32178,0.45155,0.46887,0.4279,0.46283,0.51289,0.45397,0.47146,0.45027,0.47076,0.47216,0.44579,0.42882,0.43781,0.45218,0.44944,0.45836,0.45772,0.45951,0.45935,0.47446,0.44765,0.45092,0.45651,0.39471,0.42995,0.43849,0.31232,0.54425,0.42111,0.4344,0.46508,0.54085,0.45768,0.53754,0.44579,0.42997,0.50372,0.46692,0.29297,0.47933,0.90244
5,0.48171,0.47235,0.49796,0.50095,0.47234,0.48163,0.45528,0.47425,0.47892,0.4711,0.49316,0.49809,0.30249,0.48218,0.49378,0.48533,0.48798,0.48356,0.46547,0.48124,0.49602,0.49145,0.49578,0.14195,0.46966,0.42273,0.47134,0.4228,0.45455,0.46714,0.48743,0.50883,0.50691,0.52181,0.48795,0.56753,0.5118,0.49683,0.4902,0.51818,0.52406,0.51264,0.48764,0.49698,0.53161,0.5193,0.55213,0.5371,0.5078,0.49599,0.49132,0.49533,0.50537,0.49919,0.34135,0.49571,0.505,0.46356,0.50872,0.53627,0.47756,0.49158,0.47531,0.49504,0.49326,0.4793,0.46616,0.47706,0.48742,0.47996,0.51099,0.48346,0.49033,0.49631,0.47865,0.47294,0.49285,0.50774,0.43577,0.47033,0.47846,0.35609,0.58042,0.45736,0.4812,0.51112,0.55756,0.48138,0.56906,0.49577,0.47369,0.53519,0.47854,0.31947,0.49872,0.91756
6,0.49076,0.47798,0.51075,0.51587,0.49436,0.50265,0.49439,0.49839,0.50474,0.49403,0.51502,0.52383,0.32172,0.48054,0.48791,0.48469,0.51247,0.50847,0.49265,0.51595,0.52663,0.52689,0.53291,0.14377,0.51353,0.45252,0.48143,0.42157,0.45351,0.48232,0.50697,0.5337,0.52137,0.51619,0.51802,0.60055,0.5508,0.54423,0.53805,0.55357,0.54531,0.5401,0.51215,0.52901,0.55453,0.55579,0.56948,0.57474,0.54808,0.54977,0.53623,0.53385,0.52448,0.51451,0.34906,0.51933,0.53602,0.48238,0.52162,0.55787,0.52611,0.55273,0.53833,0.54186,0.53409,0.50749,0.49267,0.50054,0.50992,0.50761,0.50765,0.50415,0.54355,0.53538,0.52382,0.51673,0.50376,0.51484,0.45004,0.48648,0.48561,0.36738,0.58844,0.46394,0.49562,0.53327,0.57844,0.51571,0.59149,0.50363,0.48096,0.55728,0.51353,0.34134,0.52303,0.92167
7,0.51885,0.50239,0.5381,0.54193,0.51898,0.53561,0.52358,0.52657,0.54288,0.53511,0.55356,0.55202,0.35326,0.51661,0.52235,0.51844,0.53273,0.53726,0.52076,0.5453,0.56273,0.5582,0.5573,0.1418,0.53015,0.46735,0.50359,0.43826,0.47292,0.49803,0.53239,0.55876,0.55841,0.5597,0.54727,0.62345,0.57402,0.56324,0.55267,0.57022,0.56418,0.55636,0.53669,0.55307,0.57962,0.58447,0.5938,0.59165,0.56874,0.55992,0.5552,0.55473,0.55592,0.55043,0.35745,0.54951,0.55265,0.51347,0.55394,0.58709,0.54747,0.55264,0.54354,0.55582,0.55923,0.54396,0.52187,0.53788,0.55064,0.548,0.56112,0.54833,0.54972,0.53795,0.53104,0.51527,0.53142,0.55704,0.47264,0.53715,0.54086,0.40148,0.64219,0.50844,0.52734,0.57151,0.60028,0.52502,0.60649,0.55806,0.53154,0.59771,0.5549,0.36297,0.56351,0.93583
8,0.54997,0.53163,0.558,0.56943,0.54454,0.5545,0.53567,0.53809,0.5555,0.55015,0.56889,0.57046,0.3691,0.54892,0.5551,0.55138,0.56702,0.56249,0.53972,0.56438,0.57544,0.58151,0.57777,0.14067,0.53632,0.47681,0.52648,0.46504,0.50002,0.52034,0.55107,0.5779,0.57914,0.58294,0.56494,0.64468,0.57859,0.56832,0.58496,0.60198,0.59321,0.58509,0.56329,0.57681,0.59716,0.61413,0.62916,0.6154,0.58957,0.57172,0.56399,0.57443,0.57472,0.57241,0.36391,0.56624,0.57428,0.55001,0.57846,0.60566,0.57172,0.58119,0.55858,0.58101,0.58335,0.56944,0.54809,0.5557,0.58078,0.57451,0.59747,0.57169,0.58209,0.57649,0.54979,0.55317,0.55867,0.56824,0.4949,0.53599,0.54475,0.40813,0.65557,0.51896,0.55134,0.59774,0.61856,0.55444,0.62549,0.55853,0.5327,0.60157,0.56171,0.36462,0.58482,0.94824
9,0.56051,0.54713,0.58126,0.59069,0.56582,0.57804,0.56078,0.56097,0.5817,0.57632,0.59792,0.59054,0.36945,0.55437,0.5675,0.57907,0.58253,0.57749,0.56018,0.58702,0.59949,0.60096,0.59845,0.14159,0.56249,0.49277,0.54121,0.45902,0.49758,0.52779,0.57483,0.6086,0.6,0.60411,0.59639,0.66377,0.60267,0.58659,0.6017,0.61758,0.61874,0.6108,0.58972,0.61105,0.6304,0.62961,0.63113,0.64995,0.60774,0.59008,0.58906,0.60271,0.60457,0.59603,0.36924,0.59707,0.6013,0.54905,0.59978,0.62486,0.56168,0.59142,0.56944,0.59278,0.59147,0.57478,0.54659,0.5603,0.57852,0.56872,0.57048,0.59042,0.57608,0.57418,0.56139,0.5521,0.5599,0.57109,0.49013,0.54469,0.55146,0.38648,0.67012,0.51961,0.54876,0.59358,0.62224,0.55682,0.63019,0.56668,0.52287,0.60377,0.56952,0.3392,0.58569,0.93917
